YEAR,MONTH,MONTH_CATEGORY,WEEK,DAY_CATEGORY,AGE_BUCKET,GENDER,RACE,PROVINCE,TOTAL_RECORDS,TOTAL_VIEWTIME_MINUTES,TOTAL_VIEWTIME_HOURS,AVG_VIEWTIME_MINUTES,AVG_VIEWTIME_HOURS
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,None,Gauteng,2,6,0.1,3,0.05
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,None,KwazuluNatal,1,1,0.02,1,0.02
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,black,EasternCape,1,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,black,Gauteng,3,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,black,KwazuluNatal,3,2,0.03,0.67,0.01
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,black,Limpopo,1,1,0.02,1,0.02
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,black,Mpumalanga,4,5,0.08,1.25,0.02
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,black,NorthWest,3,35,0.58,11.67,0.19
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,black,WesternCape,1,14,0.23,14,0.23
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,coloured,EasternCape,1,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,coloured,WesternCape,4,154,2.57,38.5,0.64
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,white,FreeState,1,5,0.08,5,0.08
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,white,Gauteng,1,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,white,Limpopo,1,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Middle Adulthood,male,white,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Young Adulthood,female,None,WesternCape,2,19,0.32,9.5,0.16
2016,Jan,Normal_month,4,Weekend,Young Adulthood,female,black,Gauteng,4,27,0.45,6.75,0.11
2016,Jan,Normal_month,4,Weekend,Young Adulthood,female,black,Mpumalanga,1,5,0.08,5,0.08
2016,Jan,Normal_month,4,Weekend,Young Adulthood,female,coloured,EasternCape,2,2,0.03,1,0.02
2016,Jan,Normal_month,4,Weekend,Young Adulthood,female,indian_asian,KwazuluNatal,1,13,0.22,13,0.22
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,None,Gauteng,1,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,black,EasternCape,5,51,0.85,10.2,0.17
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,black,FreeState,2,4,0.07,2,0.03
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,black,Gauteng,21,104,1.73,4.95,0.08
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,black,KwazuluNatal,3,140,2.33,46.67,0.78
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,black,Limpopo,4,52,0.87,13,0.22
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,black,Mpumalanga,3,3,0.05,1,0.02
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,black,NorthWest,7,128,2.13,18.29,0.3
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,black,NorthernCape,1,13,0.22,13,0.22
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,coloured,Gauteng,5,15,0.25,3,0.05
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,coloured,KwazuluNatal,1,1,0.02,1,0.02
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,coloured,NorthernCape,1,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,coloured,WesternCape,16,269,4.48,16.81,0.28
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,indian_asian,EasternCape,1,27,0.45,27,0.45
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,indian_asian,Gauteng,2,2,0.03,1,0.02
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,indian_asian,Mpumalanga,1,9,0.15,9,0.15
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,indian_asian,NorthWest,1,19,0.32,19,0.32
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,white,Gauteng,3,3,0.05,1,0.02
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,white,KwazuluNatal,1,30,0.5,30,0.5
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,white,Limpopo,1,0,0,0,0
2016,Jan,Normal_month,4,Weekend,Young Adulthood,male,white,WesternCape,2,4,0.07,2,0.03
2016,Jan,Normal_month,53,Weekday,Adolescence,male,black,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Adolescence,male,other,Limpopo,1,2,0.03,2,0.03
2016,Jan,Normal_month,53,Weekday,Childhood,None,None,None,2,3,0.05,1.5,0.03
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,female,None,Gauteng,1,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,female,black,FreeState,1,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,female,coloured,WesternCape,1,6,0.1,6,0.1
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,male,black,Gauteng,3,1,0.02,0.33,0.01
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,male,black,KwazuluNatal,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,male,coloured,WesternCape,6,4,0.07,0.67,0.01
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,male,indian_asian,KwazuluNatal,1,9,0.15,9,0.15
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,male,indian_asian,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Middle Adulthood,male,white,FreeState,1,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Middle Childhood,female,None,EasternCape,1,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Young Adulthood,female,None,Gauteng,3,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Young Adulthood,female,black,Gauteng,1,28,0.47,28,0.47
2016,Jan,Normal_month,53,Weekday,Young Adulthood,female,black,NorthWest,2,2,0.03,1,0.02
2016,Jan,Normal_month,53,Weekday,Young Adulthood,female,coloured,NorthernCape,1,14,0.23,14,0.23
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,None,FreeState,1,3,0.05,3,0.05
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,None,Mpumalanga,4,10,0.17,2.5,0.04
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,None,WesternCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,black,EasternCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,black,Gauteng,10,38,0.63,3.8,0.06
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,black,KwazuluNatal,3,54,0.9,18,0.3
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,black,Limpopo,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,black,Mpumalanga,4,4,0.07,1,0.02
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,coloured,WesternCape,4,8,0.13,2,0.03
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,indian_asian,EasternCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,indian_asian,KwazuluNatal,1,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,other,EasternCape,2,30,0.5,15,0.25
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,other,Gauteng,1,2,0.03,2,0.03
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,white,Gauteng,3,53,0.88,17.67,0.29
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,white,KwazuluNatal,1,0,0,0,0
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,white,Mpumalanga,3,1,0.02,0.33,0.01
2016,Jan,Normal_month,53,Weekday,Young Adulthood,male,white,WesternCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekend,Adolescence,female,black,Gauteng,1,9,0.15,9,0.15
2016,Jan,Normal_month,53,Weekend,Adolescence,female,indian_asian,KwazuluNatal,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekend,Adolescence,male,black,KwazuluNatal,3,2,0.03,0.67,0.01
2016,Jan,Normal_month,53,Weekend,Adolescence,male,black,Limpopo,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekend,Adolescence,male,black,Mpumalanga,2,4,0.07,2,0.03
2016,Jan,Normal_month,53,Weekend,Adolescence,male,white,Gauteng,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Adolescence,male,white,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Childhood,None,None,None,3,20,0.33,6.67,0.11
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,female,None,Gauteng,1,4,0.07,4,0.07
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,female,black,Gauteng,2,16,0.27,8,0.13
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,female,coloured,NorthernCape,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,female,white,Limpopo,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,None,Gauteng,2,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,None,KwazuluNatal,1,4,0.07,4,0.07
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,None,WesternCape,1,6,0.1,6,0.1
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,black,EasternCape,2,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,black,Gauteng,4,4,0.07,1,0.02
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,black,KwazuluNatal,2,29,0.48,14.5,0.24
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,black,Mpumalanga,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,black,NorthWest,1,9,0.15,9,0.15
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,coloured,WesternCape,4,44,0.73,11,0.18
2016,Jan,Normal_month,53,Weekend,Middle Adulthood,male,white,Gauteng,2,9,0.15,4.5,0.08
2016,Jan,Normal_month,53,Weekend,Middle Childhood,female,None,EasternCape,2,137,2.28,68.5,1.14
2016,Jan,Normal_month,53,Weekend,Middle Childhood,female,indian_asian,EasternCape,1,5,0.08,5,0.08
2016,Jan,Normal_month,53,Weekend,Middle Childhood,male,coloured,WesternCape,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,None,Gauteng,2,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,black,EasternCape,2,1,0.02,0.5,0.01
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,black,Gauteng,3,18,0.3,6,0.1
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,black,KwazuluNatal,1,2,0.03,2,0.03
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,black,Limpopo,1,4,0.07,4,0.07
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,black,WesternCape,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,indian_asian,Gauteng,1,19,0.32,19,0.32
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,white,Gauteng,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,white,KwazuluNatal,1,2,0.03,2,0.03
2016,Jan,Normal_month,53,Weekend,Young Adulthood,female,white,NorthWest,2,28,0.47,14,0.23
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,None,Gauteng,3,2,0.03,0.67,0.01
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,None,KwazuluNatal,4,23,0.38,5.75,0.1
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,None,Mpumalanga,2,4,0.07,2,0.03
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,None,WesternCape,2,10,0.17,5,0.08
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,black,EasternCape,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,black,FreeState,4,37,0.62,9.25,0.15
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,black,Gauteng,12,93,1.55,7.75,0.13
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,black,KwazuluNatal,3,3,0.05,1,0.02
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,black,Limpopo,12,42,0.7,3.5,0.06
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,black,Mpumalanga,10,17,0.28,1.7,0.03
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,black,NorthWest,1,1,0.02,1,0.02
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,black,NorthernCape,3,4,0.07,1.33,0.02
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,coloured,Gauteng,2,47,0.78,23.5,0.39
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,coloured,WesternCape,8,260,4.33,32.5,0.54
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,indian_asian,EasternCape,3,1,0.02,0.33,0.01
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,white,EasternCape,1,13,0.22,13,0.22
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,white,Gauteng,5,42,0.7,8.4,0.14
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,white,KwazuluNatal,3,7,0.12,2.33,0.04
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,white,Limpopo,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,white,Mpumalanga,4,18,0.3,4.5,0.08
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,white,NorthWest,1,0,0,0,0
2016,Jan,Normal_month,53,Weekend,Young Adulthood,male,white,WesternCape,2,3,0.05,1.5,0.03
2016,Jan,Normal_month,53,Weekend,Young Old,female,black,NorthernCape,1,1,0.02,1,0.02
2016,Mar,Normal_month,9,Weekday,Adolescence,female,black,Gauteng,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Adolescence,male,black,FreeState,2,16,0.27,8,0.13
2016,Mar,Normal_month,9,Weekday,Adolescence,male,black,Gauteng,3,19,0.32,6.33,0.11
2016,Mar,Normal_month,9,Weekday,Adolescence,male,black,KwazuluNatal,4,27,0.45,6.75,0.11
2016,Mar,Normal_month,9,Weekday,Adolescence,male,black,WesternCape,4,52,0.87,13,0.22
2016,Mar,Normal_month,9,Weekday,Adolescence,male,coloured,WesternCape,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Adolescence,male,white,Gauteng,1,3,0.05,3,0.05
2016,Mar,Normal_month,9,Weekday,Childhood,None,None,None,17,66,1.1,3.88,0.06
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,female,None,EasternCape,1,2,0.03,2,0.03
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,female,black,Limpopo,1,1,0.02,1,0.02
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,female,coloured,WesternCape,2,129,2.15,64.5,1.08
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,female,indian_asian,Gauteng,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,female,indian_asian,Mpumalanga,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,female,indian_asian,WesternCape,1,1,0.02,1,0.02
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,None,EasternCape,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,None,Gauteng,4,19,0.32,4.75,0.08
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,None,Limpopo,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,None,Mpumalanga,1,6,0.1,6,0.1
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,None,WesternCape,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,black,EasternCape,3,13,0.22,4.33,0.07
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,black,Gauteng,23,173,2.88,7.52,0.13
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,black,KwazuluNatal,11,39,0.65,3.55,0.06
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,black,Limpopo,2,4,0.07,2,0.03
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,black,Mpumalanga,3,34,0.57,11.33,0.19
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,black,NorthWest,9,71,1.18,7.89,0.13
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,black,WesternCape,3,18,0.3,6,0.1
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,coloured,EasternCape,2,4,0.07,2,0.03
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,coloured,Gauteng,2,23,0.38,11.5,0.19
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,coloured,KwazuluNatal,2,14,0.23,7,0.12
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,coloured,NorthernCape,4,13,0.22,3.25,0.05
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,coloured,WesternCape,15,139,2.32,9.27,0.15
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,indian_asian,Gauteng,11,58,0.97,5.27,0.09
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,indian_asian,KwazuluNatal,3,17,0.28,5.67,0.09
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,indian_asian,Limpopo,2,3,0.05,1.5,0.03
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,indian_asian,WesternCape,1,1,0.02,1,0.02
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,white,EasternCape,3,2,0.03,0.67,0.01
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,white,Gauteng,11,148,2.47,13.45,0.22
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,white,KwazuluNatal,1,6,0.1,6,0.1
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,white,Limpopo,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,white,Mpumalanga,3,2,0.03,0.67,0.01
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,white,NorthWest,2,15,0.25,7.5,0.13
2016,Mar,Normal_month,9,Weekday,Middle Adulthood,male,white,WesternCape,3,116,1.93,38.67,0.64
2016,Mar,Normal_month,9,Weekday,Middle Childhood,male,black,Gauteng,2,12,0.2,6,0.1
2016,Mar,Normal_month,9,Weekday,Middle Childhood,male,black,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Middle Childhood,male,coloured,Limpopo,1,1,0.02,1,0.02
2016,Mar,Normal_month,9,Weekday,Middle Childhood,male,indian_asian,Limpopo,1,2,0.03,2,0.03
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,None,Gauteng,7,1,0.02,0.14,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,black,Gauteng,11,155,2.58,14.09,0.23
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,black,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,black,Limpopo,1,27,0.45,27,0.45
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,black,Mpumalanga,2,16,0.27,8,0.13
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,black,NorthWest,3,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,black,NorthernCape,4,11,0.18,2.75,0.05
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,black,WesternCape,2,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,coloured,EasternCape,1,8,0.13,8,0.13
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,coloured,WesternCape,4,160,2.67,40,0.67
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,indian_asian,Gauteng,2,6,0.1,3,0.05
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,indian_asian,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,white,EasternCape,2,2,0.03,1,0.02
2016,Mar,Normal_month,9,Weekday,Young Adulthood,female,white,WesternCape,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,None,EasternCape,2,1,0.02,0.5,0.01
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,None,FreeState,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,None,Gauteng,9,44,0.73,4.89,0.08
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,None,KwazuluNatal,5,14,0.23,2.8,0.05
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,None,Limpopo,3,1,0.02,0.33,0.01
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,None,Mpumalanga,4,44,0.73,11,0.18
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,None,WesternCape,9,46,0.77,5.11,0.09
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,EasternCape,8,47,0.78,5.88,0.1
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,FreeState,7,250,4.17,35.71,0.6
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,Gauteng,84,807,13.45,9.61,0.16
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,KwazuluNatal,23,41,0.68,1.78,0.03
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,Limpopo,16,145,2.42,9.06,0.15
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,Mpumalanga,30,271,4.52,9.03,0.15
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,NorthWest,9,31,0.52,3.44,0.06
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,NorthernCape,8,98,1.63,12.25,0.2
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,black,WesternCape,16,59,0.98,3.69,0.06
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,coloured,EasternCape,5,34,0.57,6.8,0.11
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,coloured,FreeState,1,1,0.02,1,0.02
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,coloured,Gauteng,12,89,1.48,7.42,0.12
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,coloured,KwazuluNatal,3,11,0.18,3.67,0.06
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,coloured,Limpopo,2,13,0.22,6.5,0.11
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,coloured,NorthernCape,4,6,0.1,1.5,0.03
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,coloured,WesternCape,54,302,5.03,5.59,0.09
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,indian_asian,EasternCape,1,23,0.38,23,0.38
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,indian_asian,Gauteng,11,52,0.87,4.73,0.08
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,indian_asian,KwazuluNatal,14,166,2.77,11.86,0.2
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,indian_asian,Limpopo,11,66,1.1,6,0.1
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,indian_asian,Mpumalanga,3,41,0.68,13.67,0.23
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,indian_asian,NorthernCape,1,8,0.13,8,0.13
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,indian_asian,WesternCape,3,10,0.17,3.33,0.06
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,other,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,other,WesternCape,1,15,0.25,15,0.25
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,white,EasternCape,3,9,0.15,3,0.05
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,white,FreeState,6,40,0.67,6.67,0.11
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,white,Gauteng,47,395,6.58,8.4,0.14
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,white,KwazuluNatal,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,white,Mpumalanga,3,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,white,NorthWest,4,65,1.08,16.25,0.27
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,white,NorthernCape,1,0,0,0,0
2016,Mar,Normal_month,9,Weekday,Young Adulthood,male,white,WesternCape,13,50,0.83,3.85,0.06
2016,Mar,Normal_month,9,Weekend,Adolescence,female,black,Mpumalanga,1,0,0,0,0
2016,Mar,Normal_month,9,Weekend,Adolescence,female,coloured,Gauteng,1,2,0.03,2,0.03
2016,Mar,Normal_month,9,Weekend,Adolescence,male,black,FreeState,1,0,0,0,0
2016,Mar,Normal_month,9,Weekend,Adolescence,male,black,KwazuluNatal,2,24,0.4,12,0.2
2016,Mar,Normal_month,9,Weekend,Adolescence,male,black,NorthWest,1,64,1.07,64,1.07
2016,Mar,Normal_month,9,Weekend,Adolescence,male,coloured,EasternCape,1,10,0.17,10,0.17
2016,Mar,Normal_month,9,Weekend,Adolescence,male,coloured,Gauteng,2,22,0.37,11,0.18
2016,Mar,Normal_month,9,Weekend,Adolescence,male,coloured,NorthernCape,1,0,0,0,0
2016,Mar,Normal_month,9,Weekend,Adolescence,male,coloured,WesternCape,4,5,0.08,1.25,0.02
2016,Mar,Normal_month,9,Weekend,Adolescence,male,other,EasternCape,1,0,0,0,0
2016,Mar,Normal_month,9,Weekend,Adolescence,male,white,Gauteng,2,6,0.1,3,0.05
2016,Mar,Normal_month,9,Weekend,Childhood,None,None,None,11,138,2.3,12.55,0.21
2016,Mar,Normal_month,9,Weekend,Eldest,male,black,Gauteng,1,0,0,0,0
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,female,black,Gauteng,2,39,0.65,19.5,0.33
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,female,indian_asian,Gauteng,1,5,0.08,5,0.08
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,female,indian_asian,WesternCape,1,5,0.08,5,0.08
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,female,white,Gauteng,1,5,0.08,5,0.08
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,female,white,Limpopo,1,0,0,0,0
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,male,None,Gauteng,6,108,1.8,18,0.3
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,male,None,KwazuluNatal,3,6,0.1,2,0.03
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,male,None,Mpumalanga,1,1,0.02,1,0.02
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,male,None,WesternCape,3,22,0.37,7.33,0.12
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,male,black,EasternCape,1,53,0.88,53,0.88
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,male,black,FreeState,1,3,0.05,3,0.05
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,male,black,Gauteng,9,120,2,13.33,0.22
2016,Mar,Normal_month,9,Weekend,Middle Adulthood,male,black,KwazuluNatal,1,65,1.08,65,1.08
